"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"15","01","CSX","000140119",,,"","","15","01","CSX","000140119",,"","15","01","16",7.00,57.00,"AM","04",0.00,0.00,0.00,0.00,"","AVON","0010.0","18",30.00,"2","1","014","E","","4",0.00,"5","N","051","1","0000.0","2","AEX","006580","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14600.00,0.00,"M407","",0.00,0.00,0.00,0.00,"M407","2","1","014",14600.00,,"18C063",0.00,"000000",0.00,"0","0","0","0","","","","","1","4",,"1L",,"","",210.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"HENDRICKS","063","","","","N","OTH",,"DURING NORMAL HUMP OPERATIONS, AEX 6580 OVERSPED INTO TRACK 051 CLASS, RAN THRU THE INERT RETARDERS","AND SWITCH AT THE EAST END OF THE TRACK AND COLLIDED WITH AEX 15814 BEING PULLED BY THE Y19216 FROM","046 CLASS.","","","","","","","","","","","","","0",39.75,-86.34,"2","5","K","L","","INDIANAPOLIS TERMINA"
,"15","01","CSX","000140119",,,"","","15","01","CSX","000140119",,"","15","01","16",7.00,57.00,"AM","04",0.00,0.00,0.00,0.00,"","AVON","0010.0","18",30.00,"2","1","003","E","Y192","4",0.00,"7","Y","046","1","0000.0","2","AEX","015814","004","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"M407","",0.00,0.00,0.00,0.00,"M407","2","1","014",14600.00,,"18C063",0.00,"000000",0.00,"1","0","0","0","","57","","","3","4",,"1L",,"","",210.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"HENDRICKS","063","","","","N","OTH",,"DURING NORMAL HUMP OPERATIONS, AEX 6580 OVERSPED INTO TRACK 051 CLASS, RAN THRU THE INERT RETARDERS","AND SWITCH AT THE EAST END OF THE TRACK AND COLLIDED WITH AEX 15814 BEING PULLED BY THE Y19216 FROM","046 CLASS.","","","","","","","","","","","","","1",39.75,-86.34,"2","5","K","L","","INDIANAPOLIS TERMINA"
,"15","01","CSX","000140155",,,"","","15","01","CSX","000140155",,"","15","01","16",2.00,43.00,"AM","12",0.00,0.00,0.00,0.00,"","NASHVILLE","0190.0","47",30.00,"4","1","000","R","","1",0.00,"6","N","B34","1","0000.0","2","AMOX","013167","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"M407","",0.00,0.00,0.00,0.00,"M407","2","1","012",15100.00,,"47C037",0.00,"000000",0.00,"0","0","0","0","","","","","1","3",,"1L",,"","",366.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"DAVIDSON","037","","","","N","OTH",,"UTLX 374900 WAS HUMPED IN A TWO CAR CUT WITH UTLX 674825 WHEN A SEVERE OVERSPEED OCCURRED INCLUDING","THE PREVIOUS TWO CARS HUMPED IN B34. THE SEVERE OVERSPEED WAS CAUSED BY CONTAIMINATION ON THE WHEELS","OF MOLTEN SULFUR. THE CARS WERE REQUESTED AT 7.50 AND CAME OUT OF THE GROUP 4 RETARDER AT 12.12. TH","E TWO CAR CUT COUPLED UP TO AMOX 13167 CAUSING DAMAGE TO THIS CAR.","","","","","","","","","","","","0",36.16,-86.78,"2","5","","","","NASHVILLE TERMINAL"
,"15","01","CSX","000140278",,,"","","15","01","CSX","000140278",,"","15","01","19",9.00,20.00,"AM","04",9.00,1.00,0.00,0.00,"","NEW ORLEANS","0801.0","22",66.00,"2","1","004","E","Y103","1",0.00,"7","Y","S25","1","0000.0","2","GATX","024709","043","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,6.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,14035.00,942.00,"H399","",0.00,0.00,0.00,0.00,"H399","2","1","004",15440.00,,"22C071",0.00,"000000",0.00,"1","0","1","0","02","50","07","03","1","5",,"1L",,"","",1249.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"ORLEANS","071","","","","N","OTH",,"Y10319 WAS INSTRUCTED TO PULL TRACK S09 AND DOUBLE IT OVER TO RD1, R1A TO SPOT IT FOR GROUND AIR ON","THE NORTH END OF RD1. AFTER PULLING SOUTH WITH S09 AND CLEARING THE S09 SWITCH, Y103 FOREMAN USED TH","E REMOTE CONTROL AND PREPROGRAMMED LIST IN THE COMPUTER TO LINE THE SWITCHES FOR S23. THE FOREMAN TH","EN INSTRUCTED THE Y103 ENGINEER TO SHOVE NORTH AND STOPPED THE LEADING END OF THE MOVEMENT AT THE S1","9 SWITCH. ONCE STOPPED, Y103 FOREMAN WALKED DOWN THE LEAD TO THE CUTOFF SWITCH AND LINED IT BY HAND","FOR CROSSOVER MOVEMENT. VERIFICATION BY THE VIDEO SHOWS THE FOREMAN CHECKING THE SWITCH POINTS WERE","IN PROPER POSITION AND LINED FOR HIS MOVEMENT. THE Y103 FOREMAN THEN LINED THE S23 SWITCH FOR CROSSO","VER MOVEMENT TO S25 TO CORRESPOND WITH THE CUTOFF SWITCH. AFTER LINING THE CORRESPONDING SWITCHES FO","R HIS MOVEMENT, THE Y103 FOREMAN THEN PROCEEDED TO WALK NORTH TO LINE THE RDX CROSSOVER FOR HIS MOVE","MENT TO RD1,R1A. THE Y103 FOREMAN INSTRUCTED THE ENGINEER TO SHOVE NORTH. AS THE LEADING CAR OF THE","MOVEMENT, GATX 24709 MOVED NORTH AND TRAVERSED THE S23 SWITCH, THE LEADING END OF THE CAR WENT DOWN","S25 WHILE THE TRAILING END OF THE CAR WENT DOWN S23. GATX 24709 MADE CONTACT WITH XOMX 72002 RESULTI","NG IN THE SIDESWIPE AND DERAILMENT OF GATX 24709.","","","0",30.00,-90.01,"2","5","","","","NO & M"
,"15","01","CSX","000140370",,,"","","15","01","CSX","000140370",,"","15","01","21",5.00,37.00,"PM","04",0.00,0.00,0.00,0.00,"","SELKIRK","0015.0","36",17.00,"3","2","000","R","Y299","3",0.00,"8","Y","GROUP 6 BASELINE","1","0000.0","2","CSXT","008470","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"H607","",0.00,0.00,0.00,0.00,"H607","2","1","004",71188.00,,"36C001",0.00,"000000",0.00,"1","0","0","0","01","38","","","3","1",,"1L",,"","",162.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"ALBANY","001","00","00","","N","OTH",,"Y29621 RCO FOREMAN FAILED TO PROPERLY PROTECT LOCOMOTIVE MOVEMENT, STRIKING THE Y29921, RESULTING IN","DERAILMENT AND DAMAGES TO LOCOMOTIVE CSXT 8470 AND CSXT 8246.","","","","","","","","","","","","","","1",42.56,-73.85,"2","5","K","L","","SELKIRK"
,"15","01","CSX","000140370",,,"","","15","01","CSX","000140370",,"","15","01","21",5.00,37.00,"PM","04",4.00,0.00,0.00,0.00,"","SELKIRK","0015.0","36",17.00,"3","2","004","E","Y296","3",0.00,"7","Y","GROUP 6 BASELINE","1","0000.0","2","CSXT","008246","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68000.00,3188.00,"H607","",0.00,0.00,0.00,0.00,"H607","2","1","004",71188.00,,"36C001",0.00,"000000",0.00,"1","0","0","0","03","07","","","1","1",,"1L",,"","",162.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"ALBANY","001","00","00","","N","OTH",,"Y29621 RCO FOREMAN FAILED TO PROPERLY PROTECT LOCOMOTIVE MOVEMENT, STRIKING THE Y29921, RESULTING IN","DERAILMENT AND DAMAGES TO LOCOMOTIVE CSXT 8470 AND CSXT 8246.","","","","","","","","","","","","","","1",42.56,-73.85,"2","5","K","L","","SELKIRK"
,"15","01","CSX","000140393",,,"","","15","01","CSX","000140393",,"","15","01","22",7.00,15.00,"AM","01",32.00,0.00,0.00,0.00,"","CHARLESTON","0418.0","45",50.00,"2","1","008","E","Y394","1",0.00,"7","Y","SOUTHERN CONNECTION","1","0000.0","2","SOU","528664","033","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,14129.00,400.00,"T314","",0.00,0.00,0.00,0.00,"T314","2","1","008",14529.00,,"45C019",0.00,"000000",0.00,"1","0","1","0","08","45","08","45","1","3",,"1L",,"","",217.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"CHARLESTON","019","","","","N","OTH",,"Y39421 WAS PULLING A CUT OF 35 CARS FROM THE SOUTHERN CONNECTION TRACK ON THE WAY BACK TO BENNETT YA","RD. WHILE TRAVERSING THE MAIN LINE SIDING SWITCH, THE SWITCH POINT BROKE CAUSING SOU 528664 AND SOU","531199 TO DERAIL.","","","","","","","","","","","","","3",32.84,-79.95,"2","5","","","","CHARLESTON"
,"15","01","BNSF","MT0115102",,,"","","15","01","BNSF","MT0115102",,"","15","01","10",9.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"","DICKINSON","","38",7.00,"4","2","005","E","LMON","3",1427.00,"1","Y","2001","1","","2","CRDX","006801","038","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,40.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,27273.00,1700.00,"H702","",0.00,0.00,0.00,0.00,"H702","2","1","005",28973.00,,"38C089",0.00,"000000",0.00,"1","0","1","1","10","30","08","30","1","8",,"1L",,"","",132.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"STARK","089","","","","N","CWR",,"L-MON8124-10 DERAILED 2 RAILCARS WHILE SHOVING YARD TRACK 2001 DUE TO IMPROPERLY LINED SWITCH. NO HA","ZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","","0",46.87,-102.81,"2","5","","","","DICKINSON"
,"15","01","PNWR","PNW675215R",,,"","","15","01","UP","0115PD021",,"","15","01","01",9.00,24.00,"PM","01",0.00,0.00,0.00,0.00,"","ALBANY","690.9","41",27.00,"4","1","005","R","77","3",5041.00,"1","Y","MAIN","1","","1","UP","007501","003","N","","","000","",3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,41.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,119612.00,0.00,"T113","",0.00,0.00,0.00,0.00,"T113","1","1","005",264094.00,,"41C043",0.00,"000000",0.00,"1","0","1","0","05","24","05","24","1","8",,"3L",,"","",313.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"LINN","043","","","","N","CWR",,"THE PNWR CREW WAS OPERATING THE TRAIN OFF PNWR PROPERLY ONTO THE UP MAINLINE THE ENGINEER FELT A TUG","LOOKED OUT THE WINDOW AND SAW THE REAR LOCOMOTIVE OF THE CONSIST AND THE HEAD 2 CARS DERAILED.  THE","ENGINEER STOPPED THE TRAIN.  DAMAGE TO LOCOMOTIVE AND TRACK NO INJURIES.  UNION PACIFIC RAILROAD TO","REPORT COST.","","","","","","","","","","","","0",44.63,-123.09,"1","1","Q","L","","TOLEDO"
,"15","01","BNSF","NE0115100",,,"","","15","01","BNSF","NE0115100",,"","15","01","03",8.00,5.00,"PM","13",0.00,0.00,0.00,0.00,"","ST JOSEPH","58.0","29",21.00,"3","6","036","R","HGRW","3",11217.00,"1","Y","MAIN 1 TRACK","4","93.36","1","NAHX","553104","059","Y","NAHX","553104","059","Y",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2151.00,9000.00,"E61C","",0.00,0.00,0.00,0.00,"E61C","1","4","036",11151.00,,"29C021",0.00,"000000",0.00,"1","0","1","0","10","20","10","20","1","6",,"1L",,"","",124.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"BUCHANAN","021","","","","N","CWR",,"H-GRWKCK1-28 SUSTAINED CAR AND TRACK DAMAGE DUE TO A BROKEN RIM ON CAR. DID NO DERAIL, NO HAZARDOUS","MATERIALS WERE RELEASED.","","","","","","","","","","","","","","0",39.70,-94.87,"1","1","Q","","","ST JOSEPH"
"K","15","01","ATK","136332","15","01","NJTR","201502069","15","01","ATK","136332",,"","15","01","26",5.00,35.00,"PM","13",0.00,0.00,0.00,0.00,"","NEW BRUNSWICK","0033.1","34",25.00,"4","6","000","","","",0.00,"",,"MILLSTONE BRANCH","1","","4","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"T404","",0.00,0.00,0.00,0.00,"T404","4","1","005",22806.00,,"34C023",0.00,"000000",0.00,"0","0","0","0","","","","","1","1",,"1L",,"","",287.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MIDDLESEX","023","","","","","CWR",,"NJTR TRAIN 3723 OPERATING EAST MAKING A REVERSE MOVE INTO COUNTY YARD ON THE MILLSTONE BRANCH SUFFER","ED DAMAGE TO PANTOGRAPHS ON ENGINE UNITS 1465 AND 1341 AFTER PANTOGRAPH ON 1465 STRUCK AC MOTOR STOP","SIGN IN CATENARY DUE TO CATENARY SYSTEM DEFECT.  NJTRS EQUIPMENT DAMAGE IS $22,806.00.","","","","","","","","","","","","","",40.47,-74.46,"2","5","","","","NEWARK"
,"15","01","CSX","000139619",,,"","","15","01","CSX","000139619",,"342310N","15","01","06",11.00,59.00,"AM","07",0.00,0.00,0.00,0.00,"","SHELBURN","0196.5","18",25.00,"2","1","008","R","J709","1",165.00,"1","Y","MAIN 1","1","0060.7","1","JTSX","300268","005","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,21977.00,100.00,"M308","",0.00,3.00,0.00,3.00,"M308","1","1","008",22077.00,,"18C153",3.00,"000000",0.00,"1","0","1","0","03","59","03","59","1","4",,"1L",,"","",417.00,,"2015",0.00,2.00,0.00,0.00,0.00,1.00,"SULLIVAN","153","","","","N","OTH",,"J70906 WAS PERFORMING A SHOVING MOVE ACROSS HIGHWAY 41 IN AN EASTBOUND MOVEMENT.  US HIGHWAY 41 IS A","FOUR-LANE DIVIDED ROAD WITH A POSTED SPEED LIMIT OF 60 MILES PER HOUR.  A TRACTOR TRAILER OPERATING","SOUTHBOUND ON HIGHWAY 41 FAILED TO YIELD TO HIGHWAY CROSSING WARNING LIGHTS AND COLLIDED WITH THE S","HOVING PLATFORM LOCATED ON THE REAR OF THE TRAIN MOVEMENT. THE IMPACT DERAILED THE SHOVING PLATFORM","AND THE REAR CAR.","","","","","","","","","","","0",39.20,-87.38,"2","5","","","","C E & D"
,"15","01","CSX","000139783",,,"","","15","01","CSX","000139783",,"","15","01","09",3.00,45.00,"AM","01",1.00,1.00,0.00,0.00,"","INDIANAPOLIS","0009.0","18",7.00,"4","1","007","E","Y391","3",0.00,"7","Y","12","1","0000.0","2","IBT","021027","007","Y","IBT","021027","007","Y",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,11184.00,1600.00,"E39C","",0.00,0.00,0.00,0.00,"E39C","2","1","007",12784.00,,"18C097",0.00,"000000",0.00,"1","0","1","0","05","","05","","1","4",,"1L",,"","",139.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MARION","097","","","","N","OTH",,"Y39108 PULLING OUT OF 12 TRACK WHEN THE DRAWBAR FELL OUT OF CSXT 134191. THE Y39108 BEGAN SHOVING BA","CK IN TWELVE TRACK AND DERAILED 7 CARS.","","","","","","","","","","","","","","3",39.76,-86.15,"2","5","","","","INDIANAPOLIS TERMINA"
,"15","01","CSX","000139940",,,"","","15","01","CSX","000139940",,"","15","01","13",1.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"","HAMLET","0249.0","37",40.00,"4","3","004","R","Y390","1",0.00,"7","Y","R02","1","0000.0","2","TTZX","856229","001","N","TTZX","856229","001","N",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,22.00,0.00,46.00,0.00,0.00,2.00,0.00,6.00,0.00,0.00,16586.00,2482.00,"E4BC","",0.00,0.00,0.00,0.00,"E4BC","2","1","004",19068.00,,"37C153",0.00,"000000",0.00,"1","0","0","0","01","30","","","1","3",,"1L",,"","",101.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"RICHMOND","153","","","","N","OTH",,"AS THE Y39012 WAS SHOVING CARS INTO THE TRACK R02 THE CARS CLIMBED THE RAIL AT THE FROG AND DERAILED",".","","","","","","","","","","","","","","1",34.91,-79.67,"2","5","","","","HAMLET TERMINAL"
,"15","01","UP","0115HO032",,,"","","15","01","UP","0115HO032",,"","15","01","25",5.00,30.00,"PM","05",0.00,0.00,0.00,0.00,"","HOUSTON","4.0","48",60.00,"2","2","004","R","YHO2","2",410.00,"7","Y","BOWL 7","1","","2","FURX","819101","003","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,906.00,0.00,"M404","",0.00,0.00,0.00,0.00,"M404","2","1","004",79354.00,,"48C201",0.00,"000000",0.00,"2","0","0","0","03","","","","1","5",,"1L",,"","",567.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"HARRIS","201","00","00","","N","OTH",,"YHO20R-25 KICKED A CUT OF 5 CARS INTO BOWL 7.  CARS ON SOUTH END OF BOWL 7 TRACK ROLLED OUT AND SIDE","SWIPED CUT OF CARS BEING TRIMMED OUT ON LEAD BY YHO21R-25, RESULTING IN FOUR CARS BEING DERAILED AND","DAMAGING THREE OTHERS.  TOTAL OF SEVEN CARS INVOLVED.  HUMP JOB FOLLOWED ALL SITE SPECIFIC INSTRUCT","IONS AS TO HOW MANY CARS COULD BE LET GO.  5 CARS WERE HUMPED APPROXIMATELY 5 MPH, WELL WITHIN HUMPI","NG SPEEDS ALLOWED.  SOUTH END OF TRACK HAD TWO HANDBRAKES APPLIED WHICH IS WHAT WAS REQUIRED AT THE","TIME.  NO HUMAN FACTOR INVOLVEMENT COULD BE DETERMINED.  DERAILMENT","","","","","","","","","","3",29.81,-95.28,"2","5","","","","HOUSTON EAST BELT SU"
,"15","01","UP","0115KC005",,,"","","15","01","UP","0115KC005",,"","15","01","20",2.00,31.00,"PM","01",30.00,0.00,0.00,0.00,"","HERINGTON","170.5","20",50.00,"2","1","006","R","LMF4","4",9079.00,"7","Y","303/304","1","","2","JBRX","000264","018","N","JBRX","000264","018","N",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,16.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,28340.00,3220.00,"E23C","",0.00,0.00,0.00,0.00,"E23C","2","1","006",31560.00,,"20C041",0.00,"000000",0.00,"1","0","1","1","06","31","06","31","1","6",,"1L",,"","",144.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"DICKINSON","041","00","00","","N","OTH",,"LMF40-20 WHILE SHOVING, DERAILED 3 CARS DUE TO MISMATCHED BOWL AND CENTER PLATE ON CAR JBRX264.  RAI","LCAR LAST SERVICED BY METRO EAST INDUSTRIES.","","","","","","","","","","","","","","0",38.69,-96.95,"2","5","","","","TOPEKA SUB"
,"15","01","CSX","000139827",,,"","","15","01","CSX","000139827",,"","15","01","10",12.00,11.00,"AM","12",0.00,0.00,0.00,0.00,"","AVON","0010.0","18",3.00,"4","1","017","E","","3",0.00,"5","N","008","1","0000.0","2","CRDX","013315","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11054.00,0.00,"M407","",0.00,0.00,0.00,0.00,"M407","2","1","017",11054.00,,"18C063",0.00,"000000",0.00,"0","0","0","0","","","","","1","4",,"1L",,"","",152.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"HENDRICKS","063","","","","N","OTH",,"DURING NORMAL HUMP OPERATIONS CRDX 13315 OVERSPED INTO TRACK 08, COUPLED INTO A CUT OF CARS ON THE W","EST END OF THE TRACK AND WAS DAMAGED IN THE PROCESS.","","","","","","","","","","","","","","0",39.75,-86.34,"2","5","K","","","INDIANAPOLIS TERMINA"
,"15","01","UP","0115LA007",,,"","","15","01","CAPZ","INDUSTRY",,"","15","01","12",3.00,43.00,"PM","01",0.00,0.00,0.00,0.00,"","MOJAVE","389.52","06",52.00,"2","1","001","R","RCES","2",6950.00,"1","Y","INDUSTRY LEAD","1","","4","SOXX","033008","004","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,278.00,15000.00,"M501","H702",0.00,0.00,0.00,0.00,"M501","4","1","001",15278.00,,"06C029",0.00,"000000",0.00,"1","0","2","0","02","44","02","44","1","7",,"1L",,"","",370.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"KERN","029","00","00","","N","OTH",,"CAPZ WAS MOVING CARS INSIDE THEIR FACILITY, AND LEFT CARS OUT TO FOUL AND ON TOP OF THE SWITCH POINT","S.  WHEN THE RCESTC-12 COUPLED INTO THE CARS AND PULLED, THE CARS WENT TOWARDS THE LOADING TRACK AND","THE LOCOMOTIVES PULLED THEM TOWARDS THE LEAD, DERAILING THE HEAD TWO CARS.  SWITCH HAD BEEN LINED I","MPROPERLY BY THE INDUSTRY.  CALIFORNIA PORTLAND CEMENT MAINTAINS TRACK","","","","","","","","","","","","0",35.02,-118.31,"2","5","","","","OAK CREEK IND LD"
,"15","01","SKOL","D520215","15","01","UP","0115WH004","15","01","SKOL","D520215",,"","15","01","12",9.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"","COFFEYVILLE","422","20",25.00,"2","1","000","","","4",0.00,"",,"SEK","1","","2","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1040.00,"T101","",0.00,0.00,0.00,0.00,"T101","2","1","005",27510.00,,"20C125",0.00,"000000",0.00,,,,,"","","","","1","6",,"3L",,"","",287.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MONTGOMERY","125","","","","","OTH",,"WHILE PULING INTERCHANGE, UP JOB YCV53-12, WAS TRAVELING WEST ON SEK TRACK @ 10 MPH.  WHEN THE 36TH","CAR DERAILED DUE TO SURFACE CONDITIONS,CAUSING WHEEL LIFT IN RIGHT HAND CURVE. YCV53-12 CONTINUED TO","TRAVEL 1,117 FEET AND DERAILED THE 37TH AND 38TH CARS RESULTING IN A 3 CAR DERAILMENT.","","","","","","","","","","","","","",37.03,-95.61,"2","5","","","","COFFEYVILLE"
,"15","02","KRR","KRR699915D",,,"","","15","02","KRR","KRR699915D",,"","15","02","27",2.00,50.00,"PM","01",9.00,1.00,0.00,0.00,"","HUGO","684.5","40",30.00,"2","6","007","E","KRYH","3",2720.00,"1","Y","RD TRACK","1","","2","GTRA","001061","054","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,56.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,9224.00,500.00,"M503","",0.00,0.00,0.00,0.00,"M503","2","1","007",9724.00,,"40C023",0.00,"000000",0.00,"1","0","1","1","05","20","07","20","1","5",,"3L",,"","",659.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"CHOCTAW","023","","","","N","OTH",,"KRYHUHU-27 WAS SHOVING 64 CARS EASTBOUND FROM RD TRACK THROUGH THE CROSSOVER TO THE MAIN TRACK AND T","HROUGH ANOTHER CROSSOVER INTO YARD TRACK 1. AFTER LINING THE CROSSOVER SWITCHES, THE CONDUCTOR WALKE","D AHEAD OF THE MOVEMENT AND AFTER TRAVELLING APPROXIMATELY 15 CAR LENGTHS, THE TRAIN WENT INTO EMERG","ENCY AND STOPPED. UPON INVESTIGATION, THE CREW FOUND THE 54TH CAR OF THE TRAIN HAD DERAILED IN THE F","IRST CROSSOVER SWITCH ON THE RD TRACK.  THE SWITCH WAS NOT LOCKED DURING THIS MOVEMENT AND IT WAS DE","TERMINED THAT SWITCH WAS UNLATCHED AT SOME POINT AFTER THE MOVEMENT STARTED BY UNKNOWN VANDAL. TEN C","ARS HAD MADE IT THROUGH THE SWITCH PRIOR TO THE DERAILMENT.","","","","","","","","","0",34.01,-95.52,"2","5","K","L","","LAKESIDE"
